"","county","date","diagnosis","catt_cases","goat_cases","shp_cases","cam_cases","diseases","hum_cases","species","farming","agropastoral","pastoral","fishing","riverine","year","hum_pop","incidence","sheep_pop","goat_pop","cam_pop","donkeys_pop","pigs_pop","catt_pop","catt_incidence","cam_incidence","goat_incidence","shp_incidence","human_incidence"
"2772","Kirinyaga",2015-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",40,"Human","Yes","No","No","No","No",2015,590397,7,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,7
"2773","Kirinyaga",2015-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",142,"Human","Yes","No","No","No","No",2015,590397,24,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,24
"2774","Kirinyaga",2015-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",219,"Human","Yes","No","No","No","No",2015,590397,37,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,37
"2775","Kirinyaga",2016-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",14,"Human","Yes","No","No","No","No",2016,595338,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2776","Kirinyaga",2016-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",101,"Human","Yes","No","No","No","No",2016,595338,17,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,17
"2777","Kirinyaga",2016-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",12,"Human","Yes","No","No","No","No",2016,595338,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2778","Kirinyaga",2016-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",134,"Human","Yes","No","No","No","No",2016,595338,23,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,23
"2779","Kirinyaga",2016-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2016,595338,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2780","Kirinyaga",2016-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",122,"Human","Yes","No","No","No","No",2016,595338,20,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,20
"2781","Kirinyaga",2016-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",4,"Human","Yes","No","No","No","No",2016,595338,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2782","Kirinyaga",2016-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",157,"Human","Yes","No","No","No","No",2016,595338,26,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,26
"2783","Kirinyaga",2016-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",10,"Human","Yes","No","No","No","No",2016,595338,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2784","Kirinyaga",2016-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",7,"Human","Yes","No","No","No","No",2016,595338,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2785","Kirinyaga",2016-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",12,"Human","Yes","No","No","No","No",2016,595338,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2786","Kirinyaga",2016-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",265,"Human","Yes","No","No","No","No",2016,595338,45,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,45
"2787","Kirinyaga",2016-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",17,"Human","Yes","No","No","No","No",2016,595338,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2788","Kirinyaga",2016-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",440,"Human","Yes","No","No","No","No",2016,595338,74,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,74
"2789","Kirinyaga",2016-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",23,"Human","Yes","No","No","No","No",2016,595338,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2790","Kirinyaga",2016-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",466,"Human","Yes","No","No","No","No",2016,595338,78,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,78
"2791","Kirinyaga",2016-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",15,"Human","Yes","No","No","No","No",2016,595338,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2792","Kirinyaga",2016-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",1037,"Human","Yes","No","No","No","No",2016,595338,174,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,174
"2793","Kirinyaga",2016-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",15,"Human","Yes","No","No","No","No",2016,595338,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2794","Kirinyaga",2016-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",452,"Human","Yes","No","No","No","No",2016,595338,76,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,76
"2795","Kirinyaga",2016-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",16,"Human","Yes","No","No","No","No",2016,595338,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2796","Kirinyaga",2016-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",149,"Human","Yes","No","No","No","No",2016,595338,25,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,25
"2797","Kirinyaga",2016-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",12,"Human","Yes","No","No","No","No",2016,595338,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2798","Kirinyaga",2016-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",413,"Human","Yes","No","No","No","No",2016,595338,69,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,69
"2799","Kirinyaga",2017-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",8,"Human","Yes","No","No","No","No",2017,600321,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2800","Kirinyaga",2017-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",420,"Human","Yes","No","No","No","No",2017,600321,70,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,70
"2801","Kirinyaga",2017-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",10,"Human","Yes","No","No","No","No",2017,600321,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2802","Kirinyaga",2017-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",73,"Human","Yes","No","No","No","No",2017,600321,12,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,12
"2803","Kirinyaga",2017-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",9,"Human","Yes","No","No","No","No",2017,600321,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2804","Kirinyaga",2017-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",170,"Human","Yes","No","No","No","No",2017,600321,28,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,28
"2805","Kirinyaga",2017-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",16,"Human","Yes","No","No","No","No",2017,600321,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2806","Kirinyaga",2017-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",232,"Human","Yes","No","No","No","No",2017,600321,39,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,39
"2807","Kirinyaga",2017-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2017,600321,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2808","Kirinyaga",2017-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",114,"Human","Yes","No","No","No","No",2017,600321,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2809","Kirinyaga",2017-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",7,"Human","Yes","No","No","No","No",2017,600321,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2810","Kirinyaga",2017-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",143,"Human","Yes","No","No","No","No",2017,600321,24,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,24
"2811","Kirinyaga",2017-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",16,"Human","Yes","No","No","No","No",2017,600321,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2812","Kirinyaga",2017-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",193,"Human","Yes","No","No","No","No",2017,600321,32,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,32
"2813","Kirinyaga",2017-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",11,"Human","Yes","No","No","No","No",2017,600321,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2814","Kirinyaga",2017-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",124,"Human","Yes","No","No","No","No",2017,600321,21,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,21
"2815","Kirinyaga",2017-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",22,"Human","Yes","No","No","No","No",2017,600321,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2816","Kirinyaga",2017-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",205,"Human","Yes","No","No","No","No",2017,600321,34,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,34
"2817","Kirinyaga",2017-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",21,"Human","Yes","No","No","No","No",2017,600321,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2818","Kirinyaga",2017-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",116,"Human","Yes","No","No","No","No",2017,600321,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2819","Kirinyaga",2017-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",13,"Human","Yes","No","No","No","No",2017,600321,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2820","Kirinyaga",2017-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",87,"Human","Yes","No","No","No","No",2017,600321,14,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,14
"2821","Kirinyaga",2017-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",5,"Human","Yes","No","No","No","No",2017,600321,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2822","Kirinyaga",2017-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",77,"Human","Yes","No","No","No","No",2017,600321,13,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,13
"2823","Kirinyaga",2018-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",19,"Human","Yes","No","No","No","No",2018,605345,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2824","Kirinyaga",2018-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2018,605345,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2825","Kirinyaga",2018-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",2,"Human","Yes","No","No","No","No",2018,605345,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2826","Kirinyaga",2018-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",70,"Human","Yes","No","No","No","No",2018,605345,12,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,12
"2827","Kirinyaga",2018-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",6,"Human","Yes","No","No","No","No",2018,605345,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2828","Kirinyaga",2018-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",22,"Human","Yes","No","No","No","No",2018,605345,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2829","Kirinyaga",2018-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",20,"Human","Yes","No","No","No","No",2018,605345,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2830","Kirinyaga",2018-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",59,"Human","Yes","No","No","No","No",2018,605345,10,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,10
"2831","Kirinyaga",2018-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",23,"Human","Yes","No","No","No","No",2018,605345,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2832","Kirinyaga",2018-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",116,"Human","Yes","No","No","No","No",2018,605345,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2833","Kirinyaga",2018-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",13,"Human","Yes","No","No","No","No",2018,605345,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2834","Kirinyaga",2018-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",57,"Human","Yes","No","No","No","No",2018,605345,9,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,9
"2835","Kirinyaga",2018-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",18,"Human","Yes","No","No","No","No",2018,605345,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2836","Kirinyaga",2018-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",50,"Human","Yes","No","No","No","No",2018,605345,8,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,8
"2837","Kirinyaga",2018-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",11,"Human","Yes","No","No","No","No",2018,605345,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2838","Kirinyaga",2018-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",61,"Human","Yes","No","No","No","No",2018,605345,10,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,10
"2839","Kirinyaga",2018-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",6,"Human","Yes","No","No","No","No",2018,605345,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2840","Kirinyaga",2018-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",57,"Human","Yes","No","No","No","No",2018,605345,9,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,9
"2841","Kirinyaga",2018-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",24,"Human","Yes","No","No","No","No",2018,605345,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2842","Kirinyaga",2018-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",115,"Human","Yes","No","No","No","No",2018,605345,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2843","Kirinyaga",2018-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",37,"Human","Yes","No","No","No","No",2018,605345,6,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,6
"2844","Kirinyaga",2018-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",143,"Human","Yes","No","No","No","No",2018,605345,24,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,24
"2845","Kirinyaga",2018-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",23,"Human","Yes","No","No","No","No",2018,605345,4,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,4
"2846","Kirinyaga",2018-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",92,"Human","Yes","No","No","No","No",2018,605345,15,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,15
"2847","Kirinyaga",2019-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",34,"Human","Yes","No","No","No","No",2019,610411,6,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,6
"2848","Kirinyaga",2019-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",117,"Human","Yes","No","No","No","No",2019,610411,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2849","Kirinyaga",2019-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",9,"Human","Yes","No","No","No","No",2019,610411,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2850","Kirinyaga",2019-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",82,"Human","Yes","No","No","No","No",2019,610411,13,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,13
"2851","Kirinyaga",2019-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",10,"Human","Yes","No","No","No","No",2019,610411,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2852","Kirinyaga",2019-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",111,"Human","Yes","No","No","No","No",2019,610411,18,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,18
"2853","Kirinyaga",2019-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",13,"Human","Yes","No","No","No","No",2019,610411,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2854","Kirinyaga",2019-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",206,"Human","Yes","No","No","No","No",2019,610411,34,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,34
"2855","Kirinyaga",2019-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",14,"Human","Yes","No","No","No","No",2019,610411,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2856","Kirinyaga",2019-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",53,"Human","Yes","No","No","No","No",2019,610411,9,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,9
"2857","Kirinyaga",2019-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",4,"Human","Yes","No","No","No","No",2019,610411,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2858","Kirinyaga",2019-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",74,"Human","Yes","No","No","No","No",2019,610411,12,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,12
"2859","Kirinyaga",2019-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",8,"Human","Yes","No","No","No","No",2019,610411,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2860","Kirinyaga",2019-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",88,"Human","Yes","No","No","No","No",2019,610411,14,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,14
"2861","Kirinyaga",2019-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",4,"Human","Yes","No","No","No","No",2019,610411,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2862","Kirinyaga",2019-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",202,"Human","Yes","No","No","No","No",2019,610411,33,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,33
"2863","Kirinyaga",2019-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",49,"Human","Yes","No","No","No","No",2019,610411,8,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,8
"2864","Kirinyaga",2019-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",332,"Human","Yes","No","No","No","No",2019,610411,54,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,54
"2865","Kirinyaga",2019-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",10,"Human","Yes","No","No","No","No",2019,610411,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2866","Kirinyaga",2019-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",213,"Human","Yes","No","No","No","No",2019,610411,35,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,35
"2867","Kirinyaga",2019-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",8,"Human","Yes","No","No","No","No",2019,610411,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2868","Kirinyaga",2019-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",144,"Human","Yes","No","No","No","No",2019,610411,24,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,24
"2869","Kirinyaga",2019-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2019,610411,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2870","Kirinyaga",2019-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",141,"Human","Yes","No","No","No","No",2019,610411,23,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,23
"2871","Kirinyaga",2020-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",8,"Human","Yes","No","No","No","No",2020,637000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2872","Kirinyaga",2020-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",175,"Human","Yes","No","No","No","No",2020,637000,27,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,27
"2873","Kirinyaga",2020-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",30,"Human","Yes","No","No","No","No",2020,637000,5,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,5
"2874","Kirinyaga",2020-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",96,"Human","Yes","No","No","No","No",2020,637000,15,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,15
"2875","Kirinyaga",2020-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",6,"Human","Yes","No","No","No","No",2020,637000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2876","Kirinyaga",2020-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",116,"Human","Yes","No","No","No","No",2020,637000,18,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,18
"2877","Kirinyaga",2020-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",6,"Human","Yes","No","No","No","No",2020,637000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2878","Kirinyaga",2020-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",118,"Human","Yes","No","No","No","No",2020,637000,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2879","Kirinyaga",2020-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",10,"Human","Yes","No","No","No","No",2020,637000,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2880","Kirinyaga",2020-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",60,"Human","Yes","No","No","No","No",2020,637000,9,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,9
"2881","Kirinyaga",2020-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2020,637000,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2882","Kirinyaga",2020-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",93,"Human","Yes","No","No","No","No",2020,637000,15,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,15
"2883","Kirinyaga",2020-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",14,"Human","Yes","No","No","No","No",2020,637000,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2884","Kirinyaga",2020-07-01,"Laboratory",NA,NA,NA,NA,"brucellosis",162,"Human","Yes","No","No","No","No",2020,637000,25,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,25
"2885","Kirinyaga",2020-08-01,"Clinical",NA,NA,NA,NA,"brucellosis",43,"Human","Yes","No","No","No","No",2020,637000,7,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,7
"2886","Kirinyaga",2020-08-01,"Laboratory",NA,NA,NA,NA,"brucellosis",123,"Human","Yes","No","No","No","No",2020,637000,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2887","Kirinyaga",2020-09-01,"Clinical",NA,NA,NA,NA,"brucellosis",9,"Human","Yes","No","No","No","No",2020,637000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2888","Kirinyaga",2020-09-01,"Laboratory",NA,NA,NA,NA,"brucellosis",143,"Human","Yes","No","No","No","No",2020,637000,22,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,22
"2889","Kirinyaga",2020-10-01,"Clinical",NA,NA,NA,NA,"brucellosis",1,"Human","Yes","No","No","No","No",2020,637000,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
"2890","Kirinyaga",2020-10-01,"Laboratory",NA,NA,NA,NA,"brucellosis",251,"Human","Yes","No","No","No","No",2020,637000,39,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,39
"2891","Kirinyaga",2020-11-01,"Clinical",NA,NA,NA,NA,"brucellosis",16,"Human","Yes","No","No","No","No",2020,637000,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2892","Kirinyaga",2020-11-01,"Laboratory",NA,NA,NA,NA,"brucellosis",325,"Human","Yes","No","No","No","No",2020,637000,51,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,51
"2893","Kirinyaga",2020-12-01,"Clinical",NA,NA,NA,NA,"brucellosis",19,"Human","Yes","No","No","No","No",2020,637000,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2894","Kirinyaga",2020-12-01,"Laboratory",NA,NA,NA,NA,"brucellosis",246,"Human","Yes","No","No","No","No",2020,637000,39,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,39
"2895","Kirinyaga",2021-01-01,"Clinical",NA,NA,NA,NA,"brucellosis",5,"Human","Yes","No","No","No","No",2021,642000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2896","Kirinyaga",2021-01-01,"Laboratory",NA,NA,NA,NA,"brucellosis",216,"Human","Yes","No","No","No","No",2021,642000,34,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,34
"2897","Kirinyaga",2021-02-01,"Clinical",NA,NA,NA,NA,"brucellosis",7,"Human","Yes","No","No","No","No",2021,642000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2898","Kirinyaga",2021-02-01,"Laboratory",NA,NA,NA,NA,"brucellosis",251,"Human","Yes","No","No","No","No",2021,642000,39,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,39
"2899","Kirinyaga",2021-03-01,"Clinical",NA,NA,NA,NA,"brucellosis",8,"Human","Yes","No","No","No","No",2021,642000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2900","Kirinyaga",2021-03-01,"Laboratory",NA,NA,NA,NA,"brucellosis",277,"Human","Yes","No","No","No","No",2021,642000,43,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,43
"2901","Kirinyaga",2021-04-01,"Clinical",NA,NA,NA,NA,"brucellosis",12,"Human","Yes","No","No","No","No",2021,642000,2,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,2
"2902","Kirinyaga",2021-04-01,"Laboratory",NA,NA,NA,NA,"brucellosis",185,"Human","Yes","No","No","No","No",2021,642000,29,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,29
"2903","Kirinyaga",2021-05-01,"Clinical",NA,NA,NA,NA,"brucellosis",4,"Human","Yes","No","No","No","No",2021,642000,1,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,1
"2904","Kirinyaga",2021-05-01,"Laboratory",NA,NA,NA,NA,"brucellosis",125,"Human","Yes","No","No","No","No",2021,642000,19,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,19
"2905","Kirinyaga",2021-06-01,"Clinical",NA,NA,NA,NA,"brucellosis",19,"Human","Yes","No","No","No","No",2021,642000,3,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,3
"2906","Kirinyaga",2021-06-01,"Laboratory",NA,NA,NA,NA,"brucellosis",111,"Human","Yes","No","No","No","No",2021,642000,17,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,17
"2907","Kirinyaga",2021-07-01,"Clinical",NA,NA,NA,NA,"brucellosis",3,"Human","Yes","No","No","No","No",2021,642000,0,53502,213688,0,4808,31818,232882,NA,NA,NA,NA,0
